date,open,high,low,close,volume
2025-09-02,34.853,34.853,32.763,33.093,2455176.0
2025-09-03,33.213,33.503,32.033,32.363,1740948.0
2025-09-04,32.843,33.643,31.163,31.733,1859979.0
2025-09-05,31.723,32.853,31.173,32.653,1633308.0
2025-09-08,32.853,33.703,32.033,32.393,1458665.0
2025-09-09,31.853,31.983,30.873,31.033,1418563.0
2025-09-10,31.033,31.353,30.493,30.933,1133419.0
2025-09-11,30.683,32.253,30.153,32.063,1913317.0
2025-09-12,32.063,32.703,31.353,32.193,1567375.0
2025-09-15,32.943,34.093,31.993,33.963,2292373.0
2025-09-16,33.563,34.033,32.833,33.293,1536671.0
2025-09-17,33.443,33.913,32.423,33.053,1364840.0
2025-09-18,32.353,33.823,32.053,32.673,1739086.0
2025-09-19,32.823,33.483,32.413,32.473,1372626.0
2025-09-22,33.843,35.523,33.653,34.993,2605558.0
2025-09-23,35.503,35.653,32.853,34.003,2116981.0
2025-09-24,33.253,34.763,32.853,34.653,1492106.0
2025-09-25,34.503,36.733,34.253,35.623,1923385.0
2025-09-26,35.613,35.903,34.133,34.813,1479996.0
2025-09-29,35.353,36.143,34.923,35.203,1293860.0
2025-09-30,35.143,37.503,34.903,37.353,2105314.0
2025-10-09,37.343,40.533,36.853,39.443,2226520.0
2025-10-10,38.833,39.233,35.503,35.723,2055791.0
2025-10-13,32.543,33.853,32.533,33.283,1997190.0
2025-10-14,33.703,34.853,31.553,31.873,1667721.0
2025-10-15,31.963,33.623,31.653,33.263,1313872.0
2025-10-16,32.863,33.983,32.403,32.723,1074884.0
2025-10-17,32.653,32.653,30.913,31.053,1091846.0
2025-10-20,31.673,31.723,30.043,30.263,1750408.0
2025-10-21,30.903,32.353,30.903,32.113,1581187.0
2025-10-22,31.843,32.553,31.713,32.253,758439.0
2025-10-23,31.883,32.113,31.233,31.983,616810.0
2025-10-24,32.553,33.303,32.153,33.133,1017713.0
2025-10-27,33.863,34.753,33.233,33.823,1314165.0
2025-10-28,33.833,33.913,33.033,33.443,839345.0
2025-10-29,33.503,34.103,33.163,33.953,887173.0
2025-10-30,33.963,34.103,32.683,33.003,1030812.0
2025-10-31,33.183,33.513,32.413,32.703,914122.0
2025-11-03,32.753,32.923,31.853,32.793,686817.0
2025-11-04,32.753,32.813,31.313,31.663,795011.0
2025-11-05,30.933,31.693,30.773,31.473,632002.0
2025-11-06,31.543,32.243,31.213,32.103,567941.0
2025-11-07,31.743,31.953,31.033,31.103,770431.0
2025-11-10,31.053,31.233,29.683,30.253,1081736.0
2025-11-11,30.293,30.433,29.233,29.353,978042.0
2025-11-12,29.35,29.88,29.03,29.25,676291.0
2025-11-13,29.15,29.47,28.96,29.35,558521.0
2025-11-14,28.98,29.33,28.72,28.8,488177.0
2025-11-17,28.66,28.93,28.2,28.42,642482.0
2025-11-18,28.3,28.68,28.08,28.4,446106.0
2025-11-19,28.35,28.61,28.01,28.24,501016.0
2025-11-20,28.5,28.95,28.3,28.3,540106.0
2025-11-21,28.0,28.08,27.36,27.42,710317.0
2025-11-24,27.51,27.75,27.05,27.57,489020.0
2025-11-25,27.89,29.09,27.85,28.5,900179.0
2025-11-26,28.49,29.68,28.34,29.34,1127409.0
2025-11-27,29.35,29.87,29.16,29.17,827267.0
2025-11-28,29.48,30.59,29.47,30.03,1347917.0
2025-12-01,30.1,31.4,29.56,30.76,1314369.0
2025-12-02,30.63,32.23,30.6,31.32,1546620.0
2025-12-03,31.2,31.31,30.28,30.43,1021522.0
2025-12-04,30.4,30.5,29.7,30.26,631304.0
2025-12-05,29.91,30.57,29.29,30.37,866382.0
2025-12-08,29.67,30.26,29.6,30.14,986420.0
2025-12-09,30.3,30.86,29.98,30.42,1000836.0
2025-12-10,30.12,30.19,29.35,29.79,880119.0
2025-12-11,29.85,30.06,29.29,29.3,592366.0
2025-12-12,29.22,29.83,28.69,29.55,679031.0
2025-12-15,29.18,29.45,28.64,28.68,620387.0
2025-12-16,28.65,28.94,28.0,28.3,530672.0
2025-12-17,28.31,28.63,27.87,28.43,833860.0
2025-12-18,28.03,28.2,27.6,27.66,758520.0
2025-12-19,27.85,28.48,27.81,27.98,714609.0
2025-12-22,28.07,28.4,28.06,28.2,639796.0
2025-12-23,28.08,28.16,27.73,27.85,705340.0
2025-12-24,27.86,29.01,27.8,28.99,1232230.0
2025-12-25,28.92,28.95,28.33,28.73,822495.0
2025-12-26,28.64,28.64,27.96,28.24,963607.0
2025-12-29,28.18,28.63,28.09,28.26,819708.0
2025-12-30,28.1,29.15,27.83,28.9,1319710.0
2025-12-31,29.53,29.6,28.45,28.73,1140611.0
2026-01-05,28.8,29.79,28.8,29.37,1378970.0
2026-01-06,29.62,30.32,29.38,30.0,1677610.0
2026-01-07,30.08,30.09,29.13,29.51,1338640.0
2026-01-08,29.35,29.85,29.05,29.28,1056093.0
2026-01-09,29.08,30.07,28.9,29.92,1411896.0
2026-01-12,29.92,30.64,29.73,30.56,1526506.0
2026-01-13,30.77,30.77,29.13,29.19,1658407.0
2026-01-14,29.39,30.65,29.37,29.81,2105586.0
2026-01-15,30.43,31.86,30.43,30.84,1962716.0
2026-01-16,30.8,31.06,30.31,30.7,1477258.0
2026-01-19,30.6,30.68,30.01,30.13,1121871.0
2026-01-20,30.17,30.22,29.2,29.55,1159441.0
2026-01-21,29.1,29.74,29.02,29.3,912901.0
2026-01-22,29.56,29.98,28.92,29.0,1065737.0
2026-01-23,29.15,29.56,28.97,29.32,1113318.0
2026-01-26,29.18,29.18,28.1,28.22,1322428.0
2026-01-27,28.3,28.37,27.53,28.0,901944.0
2026-01-28,27.8,27.8,26.81,26.97,1891871.0
2026-01-29,26.67,26.67,26.0,26.14,1512324.0
2026-01-30,26.0,26.27,25.6,26.0,1074962.0
2026-02-02,26.1,26.36,25.87,26.06,1039714.0
2026-02-03,26.26,26.39,25.8,26.36,953430.0
2026-02-04,26.2,26.67,26.07,26.66,886981.0
2026-02-05,26.51,26.7,26.31,26.44,538503.0
2026-02-06,26.2,26.43,25.91,26.18,540490.0
2026-02-09,26.44,26.6,26.31,26.46,592268.0
2026-02-10,26.35,26.75,26.34,26.62,625207.0
2026-02-11,26.43,26.56,26.3,26.31,473710.0
2026-02-12,26.32,26.4,26.09,26.35,458693.0
2026-02-13,26.17,26.45,26.11,26.16,444913.0
2026-02-24,26.46,26.88,26.18,26.7,791637.0
2026-02-25,26.68,26.79,26.5,26.68,658205.0
2026-02-26,26.69,27.2,26.53,27.08,915917.0
2026-02-27,26.81,27.19,26.59,27.18,709063.0
2026-03-02,26.6,26.84,26.22,26.44,910661.0
2026-03-03,26.39,26.65,25.12,25.24,1019439.0
2026-03-04,24.78,25.21,24.7,24.73,609539.0
2026-03-05,25.05,25.4,25.01,25.13,560306.0
2026-03-06,25.08,25.43,25.03,25.36,452562.0
2026-03-09,24.91,24.91,24.22,24.6,840379.0
2026-03-10,24.91,25.35,24.9,25.35,700711.0
2026-03-11,25.3,25.7,25.25,25.4,628176.0
2026-03-12,25.3,25.65,25.14,25.35,484633.0
2026-03-13,25.18,25.51,25.06,25.19,479433.0
2026-03-16,25.12,25.2,24.66,25.2,450133.0
2026-03-17,25.38,25.6,24.82,24.86,629140.0
2026-03-18,24.87,24.99,24.55,24.9,444667.0
2026-03-19,24.48,24.58,24.05,24.15,601966.0
2026-03-20,24.15,24.35,23.41,23.43,725491.0
2026-03-23,22.88,23.1,22.25,22.33,864553.0
2026-03-24,22.69,22.78,22.0,22.5,674414.0
2026-03-25,22.6,23.44,22.6,23.33,887889.0
2026-03-26,23.22,23.39,22.66,22.71,571300.0
2026-03-27,22.39,22.83,22.33,22.66,480905.0
2026-03-30,22.21,22.43,21.85,22.42,633099.0
2026-03-31,22.42,22.95,22.31,22.36,523641.0
2026-04-01,22.8,22.97,22.62,22.8,449293.0
2026-04-02,22.7,23.08,22.47,22.56,512971.0
2026-04-03,22.66,22.72,22.15,22.21,360315.0
2026-04-07,22.21,22.53,22.11,22.26,316249.0
2026-04-08,22.86,23.54,22.8,23.54,938752.0
2026-04-09,23.28,24.04,23.16,23.69,886796.0
2026-04-10,23.97,24.78,23.89,24.41,1148214.0
2026-04-13,24.1,24.49,24.01,24.3,622380.0
2026-04-14,24.6,24.7,24.29,24.49,662057.0
2026-04-15,24.65,24.75,24.05,24.1,628800.0
2026-04-16,24.16,24.37,24.0,24.22,613156.0
2026-04-17,24.01,24.53,24.01,24.19,569778.0
2026-04-20,24.29,25.11,24.28,24.88,1064419.0
2026-04-21,24.68,24.73,24.17,24.57,752563.0
2026-04-22,24.47,24.97,24.4,24.83,758668.0
2026-04-23,24.84,24.9,24.12,24.31,811396.0
